Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code_postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Nombre_d_eleves;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordX_origine;coordY_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0601189S;Collège Jules Michelet;Collège;Public;3 rue de Saint-Quentin;BP 10682;;60000;60057;Beauvais;060;20;32;;;0;0;0;03 44 48 44 61;;;Ce.0601189S@ac-amiens.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;19601189400017;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12673;49.43468812028149, 2.0769951645777143;SANS OBJET;Oise;Amiens;Hauts-de-France;633028.8;6926530.1;EPSG:2154;Circonscription d'inspection du 1er degré de Beauvais Sud;49.43468812028149;2.0769951645777143;Numéro de rue;1969-03-20;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0601189S;;;0602072B;;;20608;OISE OCCIDENTALE
0800034C;Collège Louis Jouvet;Collège;Public;19 rue Pasteur;;;80220;80373;Gamaches;080;20;32;;;0;0;0;03 22 71 92 70;;https://collegelouisjouvet80.wixsite.com/collegelouisjouvet80;Ce.0800034C@ac-amiens.fr;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;;1;19800034100018;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13581;49.99054612159356, 1.550250012977556;SANS OBJET;Somme;Amiens;Hauts-de-France;595948.6;6988957.7;EPSG:2154;Circonscription d'inspection du 1er degré de Vimeu;49.99054612159356;1.550250012977556;Numéro de rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0800034C;;;0801202X;;;20806;PICARDIE MARITIME
0020037E;Collège Suzanne Deutsch de la Meurthe;Collège;Public;11 rue du Maréchal Foch;;;02610;02532;Moy-de-l'Aisne;002;20;32;;;0;0;0;03 23 07 79 72;;;Ce.0020037E@ac-amiens.fr;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1;19020037800015;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12484;49.7529686021207, 3.3591396717873105;SANS OBJET;Aisne;Amiens;Hauts-de-France;725897.8;6961615.4;EPSG:2154;Circonscription d'inspection du 1er degré de Tergnier;49.7529686021207;3.3591396717873105;Numéro de rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0020037E;;;0022063G;;;20027;SAINT QUENTIN - CHAUNY
0021595Y;Collège Pierre Sellier;Collège;Public;Rue Édouard Mambour;;;02260;02141;La Capelle;002;20;32;;;0;0;0;03 23 97 21 45;;https://collegepierresellier.wixsite.com/02260;Ce.0021595Y@ac-amiens.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;19021595400016;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2529;49.97649632147184, 3.9210803012571214;SANS OBJET;Aisne;Amiens;Hauts-de-France;766128.2;6986824.0;EPSG:2154;Circonscription d'inspection du 1er degré d'Hirson;49.97649632147184;3.9210803012571214;Rue;1971-02-02;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0021595Y;;;0020213W;;;20028;LAON HIRSON
0601845E;Lycée professionnel Hubertine Auclert;Lycée;Public;2 place Georges Paquier;;;60634;60141;Chantilly;060;20;32;;;0;0;1;03 44 62 47 00;;https://lp-hubertine-auclert-chantilly.60.ac-amiens.fr/;Ce.0601845E@ac-amiens.fr;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;;1;19600077200018;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3950;49.181674345071436, 2.4645502895279314;SANS OBJET;Oise;Amiens;Hauts-de-France;660957.5;6898124.8;EPSG:2154;;49.181674345071436;2.4645502895279314;Numéro de rue;1988-09-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;320;LYCEE PROFESSIONNEL;99;0600049C;;;;;;20606;OISE CENTRALE
0801511H;Collège Eugène Lefebvre;Collège;Public;Boulevard Camille Roland;;;80800;80212;Corbie;080;20;32;;;0;0;0;03 22 71 93 90;;https://college-eugene-lefebvre-corbie.80.ac-amiens.fr;Ce.0801511H@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19801511700015;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.14190;49.91235623673734, 2.5075422761227943;SANS OBJET;Somme;Amiens;Hauts-de-France;664599.3;6979408.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Amiens Centre Somme;49.91235623673734;2.5075422761227943;Numéro de rue;1974-05-08;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0801511H;;;0801196R;;;20807;SANTERRE SOMME
0020078Z;Lycée professionnel Julie Daubié;Lycée;Public;3 place Robert Aumont;;;02011;02408;Laon;002;20;32;;;0;0;1;03 23 26 27 28;;https://lp-julie-daubie-laon.02.ac-amiens.fr/;ce.0020078z@ac-amiens.fr;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;;1;19020078200018;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15010;49.56093889711918, 3.6114105245166828;SANS OBJET;Aisne;Amiens;Hauts-de-France;744254.4;6940357.5;EPSG:2154;;49.56093889711918;3.6114105245166828;Numéro de rue;1965-10-29;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;320;LYCEE PROFESSIONNEL;99;0021685W;;;;;;20028;LAON HIRSON
0021492L;Collège Gérard Philipe;Collège;Public;3 Espace Jean Guerland;;;02200;02722;Soissons;002;20;32;;;0;0;0;03 23 75 68 68;;https://college-gerard-philipe-soissons.02.ac-amiens.fr/;Ce.0021492L@ac-amiens.fr;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;REP+;1;19021492400010;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.11282;49.37219744674445, 3.3058406117100048;SANS OBJET;Aisne;Amiens;Hauts-de-France;722218.5;6919229.3;EPSG:2154;Circonscription d'inspection du 1er degré de Soissons;49.37219744674445;3.3058406117100048;Numéro de rue;1969-03-20;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0021492L;;;0020214X;;;20029;SUD-AISNE
0800033B;Collège La Rose des vents;Collège;Public;2 rue du 8 mai 1945;BP 63;;80130;80368;Friville-Escarbotin;080;20;32;;;0;0;0;03 22 53 14 60;;;Ce.0800033B@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19800033300015;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10353;50.08690876590594, 1.5516590880302594;SANS OBJET;Somme;Amiens;Hauts-de-France;596246.5;6999682.9;EPSG:2154;Circonscription d'inspection du 1er degré de Vimeu;50.08690876590594;1.5516590880302594;Numéro de rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0800033B;;;0801202X;;;20806;PICARDIE MARITIME
0021722L;Collège La Feuillade;Collège;Public;53 rue de Fontenoy;;;02290;02795;Vic-sur-Aisne;002;20;32;;;0;0;0;03 23 55 50 76;;;Ce.0021722L@ac-amiens.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;19021722400012;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2468;49.407325233222096, 3.126369915795282;SANS OBJET;Aisne;Amiens;Hauts-de-France;709174.2;6923101.7;EPSG:2154;Circonscription d'inspection du 1er degré du Soissonnais;49.407325233222096;3.126369915795282;Numéro de rue;1974-05-08;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0021722L;;;0021771P;;;20029;SUD-AISNE
0801371F;Collège Gaston Vasseur;Collège;Public;10 rue du Général de Gaulle;;;80210;80308;Feuquières-en-Vimeu;080;20;32;;;0;0;0;03 22 53 14 90;;https://gaston-vasseur.jimdofree.com/;Ce.0801371F@ac-amiens.fr;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;;1;19801371600016;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1156;50.05892184922313, 1.5889303933264287;SANS OBJET;Somme;Amiens;Hauts-de-France;598860.5;6996518.9;EPSG:2154;Circonscription d'inspection du 1er degré de Vimeu;50.05892184922313;1.5889303933264287;Numéro de rue;1971-02-02;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0801371F;;;0801202X;;;20806;PICARDIE MARITIME
0601787S;Lycée Roberval;Lycée;Public;10 rue des Grez;;;60600;60107;Breuil-le-Vert;060;20;32;;;0;0;1;03 44 50 84 00;;https://lycee-des-metiers-roberval-breuil-le-vert.60.ac-amiens.fr/;Ce.0601787S@ac-amiens.fr;1;1;1;1;0;0;0;0;1;0;1;0;0;1;1;;1;19600005300013;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2207;49.363275983678456, 2.4185502075007723;SANS OBJET;Oise;Amiens;Hauts-de-France;657752.2;6918349.3;EPSG:2154;;49.363275983678456;2.4185502075007723;Numéro de rue;1985-09-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;320;LYCEE PROFESSIONNEL;99;0601787S;;;;;;20606;OISE CENTRALE
0021534G;Collège Anne Frank;Collège;Public;Rue de Champagne;;;02100;02371;Harly;002;20;32;;;0;0;0;03 23 68 43 04;;;Ce.0021534G@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19021534300012;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.4567;49.8434917917358, 3.3173299640352036;SANS OBJET;Aisne;Amiens;Hauts-de-France;722842.4;6971678.1;EPSG:2154;Circonscription d'inspection du 1er degré de Saint-Quentin Nord;49.8434917917358;3.3173299640352036;Numéro de rue;1970-03-04;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0021534G;;;0020210T;;;20027;SAINT QUENTIN - CHAUNY
0021518P;Collège Marie de Luxembourg;Collège;Public;14 rue du Maréchal Juin;;;02800;02304;La Fère;002;20;32;;;0;0;0;03 23 56 21 29;;;Ce.0021518P@ac-amiens.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;REP;1;19021518600015;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.18952;49.66395473671849, 3.364100416390511;SANS OBJET;Aisne;Amiens;Hauts-de-France;726301.2;6951710.5;EPSG:2154;Circonscription d'inspection du 1er degré de Tergnier;49.66395473671849;3.364100416390511;Numéro de rue;1969-07-09;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0020022N;;;0022063G;;;20027;SAINT QUENTIN - CHAUNY
0601826J;Lycée Hugues Capet;Lycée;Public;32 avenue de Reims;;;60300;60612;Senlis;060;20;32;;;1;1;0;03 44 63 65 50;;https://lgt-hugues-capet-senlis.60.ac-amiens.fr/;Ce.0601826J@ac-amiens.fr;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;;1;19600076400015;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8816;49.191623321975094, 2.571269631202975;SANS OBJET;Oise;Amiens;Hauts-de-France;668744.9;6899183.9;EPSG:2154;;49.191623321975094;2.571269631202975;Rue;1987-09-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;300;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;99;0600049C;;;;;;20606;OISE CENTRALE
0800004V;Collège William Henri Classen;Collège;Public;1 rue de Bourgogne;;;80250;80010;Ailly-sur-Noye;080;20;32;;;0;0;0;03 60 01 52 95;;;ce.0800004v@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;0;19800004400018;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2470;49.75729239527596, 2.3690534745832186;SANS OBJET;Somme;Amiens;Hauts-de-France;654506.2;6962219.5;EPSG:2154;Circonscription d'inspection du 1er degré de Montdidier;49.75729239527596;2.3690534745832186;Numéro de rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0800004V;;;0801204Z;;;20808;AMIENS SUD
0601833S;Collège Gérard de Nerval;Collège;Public;Avenue Gérard de Nerval;BP 20345;;60800;60176;Crépy-en-Valois;060;20;32;;;0;0;0;03 44 94 72 72;;;Ce.0601833S@ac-amiens.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;19600074900016;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.784;49.23766101307455, 2.8914604036247114;SANS OBJET;Oise;Amiens;Hauts-de-France;692094.3;6904225.4;EPSG:2154;Circonscription d'inspection du 1er degré de Crépy en Valois;49.23766101307455;2.8914604036247114;Numéro de rue;1988-09-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0601833S;;;0601806M;;;20607;OISE ORIENTALE
0601188R;Collège Jean-Baptiste Pellerin;Collège;Public;15 rue du Pré Martinet;BP 893;;60008;60057;Beauvais;060;20;32;;;0;0;0;03 44 48 00 26;;https://college-jean-baptiste-pellerin-beauvais.60.ac-amiens.fr/;ce.0601188R@ac-amiens.fr;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;1;19601188600013;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15013;49.42913827330356, 2.0936197175677096;SANS OBJET;Oise;Amiens;Hauts-de-France;634227.9;6925898.7;EPSG:2154;Circonscription d'inspection du 1er degré de Beauvais Sud;49.42913827330356;2.0936197175677096;Numéro de rue;1969-03-20;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0601188R;;;0602072B;;;20608;OISE OCCIDENTALE
0601406C;Collège Compère Morel;Collège;Public;25 bis rue du Général Leclerc;;;60120;60104;Breteuil;060;20;32;;;0;0;0;03 44 80 18 88;;https://college-compere-morel-breteuil.60.ac-amiens.fr/;Ce.0601406C@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19601406200018;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.11779;49.63502475576505, 2.2984827049918857;SANS OBJET;Oise;Amiens;Hauts-de-France;649297.0;6948655.6;EPSG:2154;Circonscription d'inspection du 1er degré de Saint-Just-en-Chaussée;49.63502475576505;2.2984827049918857;Numéro de rue;1972-01-19;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0601406C;;;0602096C;;;20606;OISE CENTRALE
0021685W;Collège Les Frères Le Nain;Collège;Public;3 place Robert Aumont;;;02011;02408;Laon;002;20;32;;;0;0;0;03 23 26 27 28;;https://college-les-freres-le-nain-laon.02.ac-amiens.fr/;Ce.0021685W@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19021685300019;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.777;49.561321007307434, 3.6122702954696932;SANS OBJET;Aisne;Amiens;Hauts-de-France;744316.3;6940400.5;EPSG:2154;Circonscription d'inspection du 1er degré de Laon;49.561321007307434;3.6122702954696932;Numéro de rue;1973-09-13;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0021685W;;;0022140R;;;20028;LAON HIRSON
0801536K;Collège Aristide Briand;Collège;Public;Avenue Aristide Briand;;;80320;80186;Chaulnes;080;20;32;;;0;0;0;03 22 85 44 55;;;Ce.0801536K@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19801536400013;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15943;49.81129103431707, 2.8033684611418037;SANS OBJET;Somme;Amiens;Hauts-de-France;685836.9;6968065.6;EPSG:2154;Circonscription d'inspection du 1er degré d'Amiens Centre Somme;49.81129103431707;2.8033684611418037;Rue;1975-04-15;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0801536K;;;0801196R;;;20807;SANTERRE SOMME
0601177D;Collège Jean-Jacques Rousseau;Collège;Public;3 rue du Valois;BP 122;;60107;60175;Creil;060;20;32;;;0;0;0;03 44 61 21 21;;;Ce.0601177D@ac-amiens.fr;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;REP;1;19601177900010;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8910;49.25038471151, 2.4828999117810087;SANS OBJET;Oise;Amiens;Hauts-de-France;662345.5;6905758.6;EPSG:2154;Circonscription d'inspection du 1er degré de Creil;49.25038471151;2.4828999117810087;Numéro de rue;1968-04-12;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0601177D;;;0600104M;;;20606;OISE CENTRALE
0801339W;Collège Les Coudriers;Collège;Public;3 rue de la Chapelle;;;80260;80798;Villers-Bocage;080;20;32;;;0;0;0;03 60 03 90 80;;;Ce.0801339W@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19801339300014;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13233;49.99122265977609, 2.314450841961874;SANS OBJET;Somme;Amiens;Hauts-de-France;650795.3;6988291.4;EPSG:2154;Circonscription d'inspection du 1er degré de Doullens;49.99122265977609;2.314450841961874;Rue;1970-03-05;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0801339W;;;0801447N;;;20805;AMIENS NORD
0601897L;Lycée professionnel Jules Verne;Lycée;Public;1 rue Caradame;;;60210;60286;Grandvilliers;060;20;32;;;0;0;1;03 44 46 43 00;;https://lp-lyc-metier-jules-verne-grandvilliers.60.ac-amiens.fr;Ce.0601897L@ac-amiens.fr;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;;1;19600086300015;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7865;49.66215630738901, 1.9478405412049968;SANS OBJET;Oise;Amiens;Hauts-de-France;623995.4;6951956.1;EPSG:2154;;49.66215630738901;1.9478405412049968;Numéro de rue;1993-09-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;320;LYCEE PROFESSIONNEL;99;0600030G;;;;;;20608;OISE OCCIDENTALE
0020029W;Collège Alexandre Dumas;Collège;Public;1 rue de Prouvais;Guignicourt;;02190;02360;Villeneuve-sur-Aisne;002;20;32;;;0;0;0;03 23 79 70 15;;https://college-alexandre-dumas-villeneuve-sur-aisne.02.ac-amiens.fr;Ce.0020029W@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19020029500011;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12485;49.43374113819596, 4.031208874667914;SANS OBJET;Aisne;Amiens;Hauts-de-France;774823.2;6926521.9;EPSG:2154;Circonscription d'inspection du 1er degré du Laonnois;49.43374113819596;4.031208874667914;Rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0020029W;;;0022136L;;;20028;LAON HIRSON
0020065K;Collège Alan Seeger;Collège;Public;Rue Jules Bruneaux;BP 23;;02370;02758;Vailly-sur-Aisne;002;20;32;;;0;0;0;03 23 54 51 20;;https://college-alan-seeger-vailly-sur-aisne.02.ac-amiens.fr;Ce.0020065K@ac-amiens.fr;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1;19020065900018;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.5475;49.40310903631889, 3.522509844872507;SANS OBJET;Aisne;Amiens;Hauts-de-France;737936.0;6922750.8;EPSG:2154;Circonscription d'inspection du 1er degré du Soissonnais;49.40310903631889;3.522509844872507;Rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0020065K;;;0021771P;;;20029;SUD-AISNE
0020046P;Collège de la Chesnoye;Collège;Public;3 avenue du Général de Gaulle;;;02410;02680;Saint-Gobain;002;20;32;;;0;0;0;03 23 52 82 29;;https://college-de-la-chesnoye-saint-gobain.02.ac-amiens.fr/;Ce.0020046P@ac-amiens.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;19020046900012;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13757;49.5909497033646, 3.377980155607044;SANS OBJET;Aisne;Amiens;Hauts-de-France;727342.7;6943591.1;EPSG:2154;Circonscription d'inspection du 1er degré de Tergnier;49.5909497033646;3.377980155607044;Numéro de rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0020046P;;;0022063G;;;20027;SAINT QUENTIN - CHAUNY
0021688Z;Collège Max Dussuchal;Collège;Public;20 rue Nino Mascitti;BP 167;;02600;02810;Villers-Cotterêts;002;20;32;;;0;0;0;03 23 96 11 97;;https://college-max-dussuchal-villers-cotterets.02.ac-amiens.fr/;Ce.0021688Z@ac-amiens.fr;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;;1;19021688700017;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.18059;49.259078005380026, 3.082949610507377;SANS OBJET;Aisne;Amiens;Hauts-de-France;706039.3;6906605.5;EPSG:2154;Circonscription d'inspection du 1er degré de Villers-Cotterêts;49.259078005380026;3.082949610507377;Numéro de rue;1973-03-09;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0021688Z;;;0022137M;;;20029;SUD-AISNE
0600012M;Collège Antoine de Saint-Exupéry;Collège;Public;Rue Brachedal;BP 51;;60240;60143;Chaumont-en-Vexin;060;20;32;;;0;0;0;03 44 49 51 90;;https://college-saint-exupery-chaumont-en-vexin.60.ac-amiens.fr;Ce.0600012M@ac-amiens.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;19600012900011;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7862;49.26267365279204, 1.8734896369763347;SANS OBJET;Oise;Amiens;Hauts-de-France;617990.8;6907587.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Auneuil;49.26267365279204;1.8734896369763347;Numéro de rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0600012M;;;0600096D;;;20608;OISE OCCIDENTALE
0600028E;Collège Louis Bouland;Collège;Public;Rue du Chemin Vert;;;60350;60167;Couloisy;060;20;32;;;0;0;0;03 44 85 49 00;;https://college-louis-bouland-couloisy.60.ac-amiens.fr;Ce.0600028E@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19600028500011;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7863;49.40305788366055, 3.0152099019813825;SANS OBJET;Oise;Amiens;Hauts-de-France;701104.3;6922619.7;EPSG:2154;Circonscription d'inspection du 1er degré de Margny Les Compiègne;49.40305788366055;3.0152099019813825;Numéro de rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0600028E;;;0600100H;;;20607;OISE ORIENTALE
0601449Z;Collège Jules Michelet;Collège;Public;70 rue Michelet;BP 77;;60106;60175;Creil;060;20;32;;;0;0;0;03 44 25 04 83;;https://college-jules-michelet-creil.60.ac-amiens.fr;Ce.0601449Z@ac-amiens.fr;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;1;19601449200017;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13760;49.26291200924911, 2.4826495599082716;SANS OBJET;Oise;Amiens;Hauts-de-France;662336.4;6907152.2;EPSG:2154;Circonscription d'inspection du 1er degré de Creil;49.26291200924911;2.4826495599082716;Numéro de rue;1973-03-09;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0601449Z;;;0600104M;;;20606;OISE CENTRALE
0800029X;Collège Jean Rostand;Collège;Public;2 rue des Tilleuls;;;80600;80253;Doullens;080;20;32;;;0;0;0;03 22 77 73 90;;https://college-jean-rostand-doullens.80.ac-amiens.fr;Ce.0800029X@ac-amiens.fr;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;REP;1;19800029100015;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8829;50.15607697220997, 2.336124610540266;SANS OBJET;Somme;Amiens;Hauts-de-France;652505.2;7006632.9;EPSG:2154;Circonscription d'inspection du 1er degré de Doullens;50.15607697220997;2.336124610540266;Numéro de rue;1965-05-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0800029X;;;0801447N;;;20805;AMIENS NORD
0601937E;Collège Jules Verne;Collège;Public;Rue Gabrielle Chanel;;;60610;60338;Lacroix-Saint-Ouen;060;20;32;;;0;0;0;03 44 91 07 00;;https://college-jules-verne-lacroix-saint-ouen.60.ac-amiens.fr;Ce.0601937E@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;19600087100018;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12145;49.35697162909394, 2.7754196003964995;SANS OBJET;Oise;Amiens;Hauts-de-France;683680.0;6917515.6;EPSG:2154;Circonscription d'inspection du 1er degré de Compiègne;49.35697162909394;2.7754196003964995;Numéro de rue;1994-09-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0601937E;;;0601464R;;;20607;OISE ORIENTALE
0601821D;Collège Émile Lambert;Collège;Public;Rue Charles Notaire;;;60870;60684;Villers-Saint-Paul;060;20;32;;;0;0;0;03 44 66 40 80;;https://college-emile-lambert-villers-saint-paul.60.ac-amiens.fr;Ce.0601821D@ac-amiens.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;REP;1;19600033500014;;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13636;49.292149071415714, 2.4906196170819275;SANS OBJET;Oise;Amiens;Hauts-de-France;662937.6;6910400.7;EPSG:2154;Circonscription d'inspection du 1er degré de Nogent sur Oise;49.292149071415714;2.4906196170819275;Numéro de rue;1987-09-01;2026-01-15;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0601821D;;;0601720U;;;20606;OISE CENTRALE
